created_at,favorited,in_reply_to_screen_name,lang,permanent link,source,text,user profile description,user profile location,user_created_at,user_followers_count,user_name,user_screen_name,user_time_zone
"Thu Aug 18 19:45:03 +0000 2011","False",,,"http://twitter.com/TraductorFelipe/status/104277648389316608","<a href=""http://twitter.com/#!/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @QuedaMenos: Quedan 935 días para q se vaya Piñera #ChaoPineraCTM #marchadelosparaguas","Traductor de inglés, italiano y español. Editor, corrector de textos.","Santiago","Tue Dec 29 22:57:37 +0000 2009","200","Felipe Núñez Lara","TraductorFelipe","Santiago"
"Thu Aug 18 19:45:08 +0000 2011","False",,,"http://twitter.com/matiascifuentes/status/104277668912037888","<a href=""http://twitter.com/#!/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","En realidad @sebastianpinera sigue gobernando como Gerente, lógica que con unos pesitos más se saca a los Huelguistas #marchadelosparaguas","Abogado UDP,Institutano,PPD, Agnóstico, creo en La Justicia Social Progresista y Moral% liberal.Sueño con un país con igualdad de oportunidades.Geek&Gamer  ","-33.435729,-70.600798","Wed Aug 19 04:35:53 +0000 2009","244","Matias Cifuentes","matiascifuentes","Santiago"
"Thu Aug 18 19:45:11 +0000 2011","False",,,"http://twitter.com/PublimetroChile/status/104277682660982785","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","[FOTOS] La prensa extranjera destaca masiva marcha estudiantil ""bajo la lluvia""  http://t.co/EEFsGqS  #marchadelosparaguas","Cuenta oficial del diario gratuito más leído de Chile con updates de noticias de actualidad, tendencias, mujeres, automóviles, deportes y más #anadieleimporta","Santiago, Chile","Mon Jul 06 04:36:46 +0000 2009","71879","Diario Publimetro","PublimetroChile","Santiago"
"Thu Aug 18 19:45:12 +0000 2011","False",,,"http://twitter.com/andreaherrerar/status/104277686221946881","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","[FOTOS] La prensa extranjera destaca masiva marcha estudiantil ""bajo la lluvia""  http://t.co/I7EcohQ  #marchadelosparaguas","Periodista de la UDLA, trabajando arduamente en la WEB de Publimetro","Santiago","Wed Aug 12 02:52:31 +0000 2009","426","Andrea Herrera","andreaherrerar","Santiago"
"Thu Aug 18 19:45:19 +0000 2011","False",,,"http://twitter.com/david_atf/status/104277715246518273","web","grande hoy la #marchadelosparaguas, la protesta se habra movido con los anarquistas a otra parte? me alegra la gran convocatoria","Estudiante, sueño con agarrar a wates a piñera y a hinzpeter, futuro abogado, escritor, politico, profesor de artes. Aficionado a los calzones rotos y  al aji.","Santiago, Chile","Wed Nov 05 00:10:07 +0000 2008","134","Deivid!","david_atf","Santiago"
"Thu Aug 18 19:45:25 +0000 2011","False",,,"http://twitter.com/Cuidro/status/104277741645475842","web","RT @SrtaNauru: igual es loco que carabineros no pueda controlar a los encapuchados y una profe con un paraguas si #marchadelosparaguas","Periodista especializado en macroeconomía y finanzas.","Chile","Thu Apr 02 14:09:55 +0000 2009","124","Jaime Troncoso R.","Cuidro","Santiago"
"Thu Aug 18 19:45:31 +0000 2011","False",,,"http://twitter.com/Difusion_IN/status/104277766765158400","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Algunas fotos tomadas hoy en la #marchadelosparaguas http://t.co/num7eon","Medio Oficial de Difusión desde la Toma del Instituto Nacional.","Instituto Nacional, SCL, Chile","Sun Jun 12 19:52:26 +0000 2011","1064","Difusión IN","Difusion_IN","Santiago"
"Thu Aug 18 19:45:32 +0000 2011","False",,,"http://twitter.com/TecnoCoke/status/104277770087055360","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Kenita, habría participado en marcha por la educación, me mojo por estos chicos habria dicho. #marchadelosparaguas","Informático comercial para empresas, adicto a la democracia, la ciencia y busquilla del periodismo sin control del gobierno o poder político de turno.","Santiago","Wed Dec 08 17:57:34 +0000 2010","324","koke ","TecnoCoke","Santiago"
"Thu Aug 18 19:45:44 +0000 2011","False",,,"http://twitter.com/katrinaopina_/status/104277820204793856","web","La #marchadelosparaguas fue hermosa y pacífica, que los medios dejen de buscar los disturbios, ya terminó.","Feliz estudiante de Periodismo Usach, buena para conversar, amante de los beatles, las aceitunas y el queso filadelfia! Corresponsal en Chile de @p_informativo ","Santiago!","Fri Jul 31 19:37:30 +0000 2009","248","Katherine M C.","katrinaopina_","Santiago"
"Thu Aug 18 19:45:51 +0000 2011","False",,,"http://twitter.com/romipoppins/status/104277849741078529","web","RT @inti_illimani: Estudiantes siguen dando clases (ahora a Carabineros). Sin repre logran expulsar de la #marchadelosparaguas a grupo d ...","Amante de los libros y el cine, una soñadora perdida en el silencio de los momentos.","Santiago, Chile","Wed Jul 01 04:28:33 +0000 2009","36","Romina Sepulveda","romipoppins","Santiago"
"Thu Aug 18 19:45:58 +0000 2011","False",,,"http://twitter.com/incubolica/status/104277880409833472","web","RT @pcamposo: Marcha por la Educación en Castro, Chiloé #marchadelosparaguas http://t.co/3iyS9Hm","Sin filtro.22 años,estudiante de la @USACH,santiaguina a ratos,rancagüina siempre,hincha de O'higgins,de izquierda,un poco mamona y eternamente optimista.","RANCUAGUA/Santiago,Chile","Fri May 29 20:00:12 +0000 2009","1005","Camila Caro","incubolica","Santiago"
"Thu Aug 18 19:46:02 +0000 2011","False","pcamposo",,"http://twitter.com/Geraaard18/status/104277897551945728","web","@pcamposo Aunque lo de la #Marchadelosparaguas aca paso a 2do plano, tras varios días de lluvia y temporal, hoi tubo que salir el sol :D","Joven de 18 años, disfrutando de la vida y de todo lo que pasa a mi alrededor, UN Eterno soltero ... Sígueme y te Sigo ^_^ ","Chiloe / Chile","Mon Jan 11 15:22:11 +0000 2010","630","Gerardo Valdivia ","Geraaard18","Santiago"
"Thu Aug 18 19:46:22 +0000 2011","False",,,"http://twitter.com/franivanoski/status/104277979064045569","web","pertenecí a la #marchadelosparaguas hasta que mi paraguas se rompió y me convertí en pollo mojao'","De Iquique , ahora en Santiago, Future journalist . Me gusta comer humitas y tengo una obsesión tonta por los vinilos.","Santiago, Chile","Wed Mar 02 01:40:44 +0000 2011","191","Francisca Aguirre ","franivanoski","Santiago"
"Thu Aug 18 19:46:24 +0000 2011","False",,,"http://twitter.com/GonzaloDjChaac/status/104277989595942914","web","HOY: Cacerolazo Nacional Por la Educación http://t.co/e327jyL #marchadelosparaguas #TVSenado","23 años, Dj de música electronica, Psytrance y progressive trance // Productor de Eventos y Coordinador de eventos culturales // PROgresista y soñador...","Chile","Mon May 24 03:17:01 +0000 2010","182","Gonzalo Rosales","GonzaloDjChaac","Santiago"
"Thu Aug 18 19:46:28 +0000 2011","False",,,"http://twitter.com/SebaCifuentesG/status/104278005723041792","web","#marchadelosparaguas sin duda la mejor de las marchas que se han realizado, felicitaciones por el impecable comportamiento.","Soy estudiante de Periodismo, fanático del fútbol Argentino pero en especial de River Plate, amante de la cumbia y de la ciudad del cemento, La Calera.","La Calera, Chile","Wed Nov 11 16:19:21 +0000 2009","154","Sebastián Cifuentes","SebaCifuentesG","Santiago"
