created_at,favorited,in_reply_to_screen_name,lang,permanent link,source,text,user profile description,user profile location,user_created_at,user_followers_count,user_name,user_screen_name,user_time_zone
"Mon Oct 24 16:08:13 +0000 2011","False",,,"http://twitter.com/LeslieMCofre/status/128503066516406273","web","RT @soychilecl: Liceo Eduardo de la Barra de Valparaíso es tomado nuevamente #TomaLiceo http://t.co/y7vT28AQ","ESTUDIANTE SECUNDARIA,CHILENA ESPERANDO MI EDUACION GRATIUITA. No me importa lo que la gente piense de mí. Yo no me califico por la opinión de los demás ;)","Valparaiso,Chile","Fri Jan 07 02:54:43 +0000 2011","183","Leslie Cofrè","LeslieMCofre","Santiago"
"Thu Jan 26 13:43:51 +0000 2012","False",,,"http://twitter.com/AustralTemuco/status/162531194943180800","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Toma en liceo Eduardo de la Barra arroja $50 millones en daños #TOMALICEO http://t.co/bQ9dbFik","El diario de la región de La Araucanía.","Temuco","Wed Apr 22 15:30:01 +0000 2009","11759","Diario El Austral","AustralTemuco","Santiago"
"Thu Jan 26 13:43:52 +0000 2012","False",,,"http://twitter.com/austral_losrios/status/162531199280095234","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Toma en liceo Eduardo de la Barra arroja $50 millones en daños #TOMALICEO http://t.co/XmTpuUTw","Principal medio de comunicación escrito de la Región de Los Ríos, fundado el 28 de noviembre de 1982.","Yungay 499, Valdivia","Fri Sep 04 16:30:25 +0000 2009","3462","Diario Austral","austral_losrios","Santiago"
"Thu Jan 26 13:43:53 +0000 2012","False",,,"http://twitter.com/austral_osorno/status/162531203545694208","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Toma en liceo Eduardo de la Barra arroja $50 millones en daños #TOMALICEO http://t.co/SWtcppY8","El Austral, el Diario de Osorno. ","Chile","Fri Sep 25 17:47:44 +0000 2009","5776","diarioaustralosorno","austral_osorno","Santiago"
"Thu Jan 26 13:43:54 +0000 2012","False",,,"http://twitter.com/CronicaChillan/status/162531207282823168","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Toma en liceo Eduardo de la Barra arroja $50 millones en daños #TOMALICEO http://t.co/JjtHfKN2","Crónica Chillán es un periódico editado en Chillán, provincia de Ñuble, Región del Biobío. La primera edición salió a la venta el día 30 de junio de 2008. ","Chillán","Sat Jun 27 14:42:19 +0000 2009","5513","Crónica Chillán","CronicaChillan","Santiago"
"Thu Jan 26 13:43:55 +0000 2012","False",,,"http://twitter.com/diarioatacama/status/162531211321942017","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Toma en liceo Eduardo de la Barra arroja $50 millones en daños #TOMALICEO http://t.co/XR9NXPXS","Somos el portal en internet del Diario Atacama, con las noticias e informaciones de Copiapó y la región de Atacama. ","Copiapó","Fri May 29 04:10:28 +0000 2009","2582","Diario Atacama","diarioatacama","Santiago"
"Thu Jan 26 13:43:56 +0000 2012","False",,,"http://twitter.com/diariolider/status/162531215340077057","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Toma en liceo Eduardo de la Barra arroja $50 millones en daños #TOMALICEO http://t.co/szD7YQW8","","","Sat Sep 05 00:47:34 +0000 2009","1418","Diario El Líder","diariolider","Santiago"
"Thu Jan 26 13:43:58 +0000 2012","False",,,"http://twitter.com/ellanquihue/status/162531224181669888","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Toma en liceo Eduardo de la Barra arroja $50 millones en daños #TOMALICEO http://t.co/BVSBSdq6","Diario de la ciudad de Puerto Montt, Región de Los Lagos. Fundado el 12 de febrero de 1885","Chile","Fri Sep 25 20:56:27 +0000 2009","6691","Diario El Llanquihue","ellanquihue","Santiago"
"Thu Jan 26 13:43:59 +0000 2012","False",,,"http://twitter.com/estrellachiloe/status/162531227738451969","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Toma en liceo Eduardo de la Barra arroja $50 millones en daños #TOMALICEO http://t.co/LpPs6md4","Diario de Chiloé ","Castro","Wed Apr 14 19:25:30 +0000 2010","1438","Estrella de Chiloé","estrellachiloe","Santiago"
"Thu Jan 26 13:44:00 +0000 2012","False",,,"http://twitter.com/estrellaconce/status/162531231853056000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","Toma en liceo Eduardo de la Barra arroja $50 millones en daños #TOMALICEO http://t.co/ZMXtdvpX","","Concepción, Chile","Wed Apr 15 00:49:02 +0000 2009","4226","Estrella Concepcion","estrellaconce","Santiago"
