"","user","degree"
"2939","radio_tierra","  1"
"2945","karen_66","  1"
"2953","mabelpau","  1"
"3149","camilovillagran","  1"
"3157","331nico","  1"
"3167","itakachile","  1"
"3173","jesshupat","  1"
"3176","cafpfinisterrae","  1"
"3193","mattacerna","  1"
"3195","dvdvm3","  1"
"3199","rolohl","  1"
"3203","dolguin","  1"
"3216","tomasoski","  1"
"3218","carlatia","  1"
"3219","ras_silva","  1"
"3220","maltrecha","  1"
"3221","ca6ttl","  1"
"3224","18tano","  1"
"3225","blancalewin","  1"
"3226","cotecumplido","  1"
"3228","_carlosmolina_","  1"
"3229","mbarreral","  1"
"3231","orfe1973","  1"
"3238","cococontre","  1"
"3242","jjosemanuel","  1"
"3243","krivera_uls","  1"
"3244","cbrenett","  1"
"3245","vickyherbst","  1"
"3246","felipdelgadillo","  1"
"3249","valpoteamo","  1"
"3251","niurkacalderon","  1"
"3252","patakatete","  1"
"3256","el_institutano","  1"
"3258","kanishxc","  1"
"3260","clauvas68","  1"
"3261","armario_podcast","  1"
"3264","exfiona","  1"
"3266","camachopeca","  1"
"3267","payasalucinogen","  1"
"3269","geraldinedolo","  1"
"3270","tierrarevuelta","  1"
"3279","veritoch","  1"
"3280","flaiteilustrado","  1"
"3282","__gonz","  1"
"3283","halunkevalnor","  1"
"3284","sobrexposicion","  1"
"3288","baleri_","  1"
"3290","peachehiv","  1"
"3293","alvaropruneda","  1"
"3298","adiccionxjoonas","  1"
"3300","elfelipetorres","  1"
"3302","vitovaldivielso","  1"
"3303","monvely","  1"
"3307","franci_osorio","  1"
"3308","fonchicl","  1"
"3310","mmorilla","  1"
"3316","devitacura","  1"
"3317","diegriquelm","  1"
"3318","cami_salasramos","  1"
"3322","le_mandril","  1"
"3325","fsrojas","  1"
"3326","mutan_09","  1"
"3328","foxylady_","  1"
"3329","elfo","  1"
"3336","eisubversivo","  1"
"3338","_eduardoa_","  1"
"3339","sebeats_","  1"
"3341","cheojaque","  1"
"3342","ceppdi","  1"
"3343","ngelamoreira","  1"
"3346","panxosolis","  1"
"3347","elxshiko2011","  1"
"3350","larutadelmambo","  1"
"3352","remediopalament","  1"
"3355","mvalderrama303","  1"
"3356","frandetierra","  1"
"3357","after_all_","  1"
"3359","zurdologo","  1"
"3360","amag2010","  1"
"3362","alex_elpianista","  1"
"3363","ren_reis","  1"
"3364","ichiblake","  1"
"3365","at_suez","  1"
"3366","comacronico","  1"
"3367","ivanchin_05","  1"
"3368","nueva_agenda","  1"
"3371","fernastro","  1"
"3373","pinkampage2","  1"
"3375","felk99","  1"
"3378","lameeculo","  1"
"3379","patronicarla","  1"
"3381","pipoignacio","  1"
"3382","pablo_moya","  1"
"3383","daniel_figue_25","  1"
"3384","celestepavez","  1"
"3386","pattalrringo","  1"
"3388","alejandro_net","  1"
"3389","catadelapaz","  1"
"3390","aleaffeld","  1"
"3393","warketing","  1"
"3394","elxavii","  1"
"3396","la_odesita","  1"
"3397","marianasanm","  1"
"3399","conta_dor","  1"
"3400","klu_alza","  1"
"3401","tito1974leo","  1"
"3402","luinux","  1"
"3403","topoyiyo10","  1"
"3405","clanged_","  1"
"3406","aida1110","  1"
"3407","koneko_3","  1"
"3408","jvr_guzman","  1"
"3410","eerlandsen","  1"
"3411","riosdelrio","  1"
"3412","verenver","  1"
"3413","wolfin","  1"
"3414","panchoberrios","  1"
"3415","fel_stgo","  1"
"3417","cristimhs","  1"
"3420","paulinasolis","  1"
"3424","rob_manc","  1"
"3425","vito_vsb","  1"
"3426","pato_smt","  1"
"3427","h_r_5","  1"
"3428","araktupac","  1"
"3429","panchopollak","  1"
"3431","preynae","  1"
"3432","miguelarq","  1"
"3433","danisolg","  1"
"3435","chepsik","  1"
"3436","alet1979","  1"
"3439","patoinostroza","  1"
"3440","patricioberrios","  1"
"3441","hrnndzsamuel","  1"
"3442","gus_jara","  1"
"3444","kangu__","  1"
"3447","infocoquimbo","  1"
"3449","dinkok","  1"
"3454","diegoxzindie","  1"
"3455","daniaraya96","  1"
"3461","xveinticincox","  1"
"3462","kamylax","  1"
"3465","bastian__18","  1"
"3468","bastiasluis","  1"
"3469","jperezsantander","  1"
"3470","negroma","  1"
"3473","nepal_21","  1"
"3478","jaimemondria","  1"
"3480","piars","  1"
"3482","fab_fel","  1"
"3483","charlibraunn","  1"
"3484","jaimezamorano","  1"
"3485","fran_gmorgado","  1"
"3487","mariopenailillo","  1"
"3489","victorcardenasp","  1"
"3490","gabivasquezm","  1"
"3494","moestevez","  1"
"3495","beitapfontt","  1"
"3497","elroodrigo","  1"
"3498","tamanazco","  1"
"3499","kari_nunez_g","  1"
"3501","ramirezblamey","  1"
"3502","quintuillan","  1"
"3505","hugomontilva","  1"
"3506","soygordiita","  1"
"3507","la_uribe","  1"
"3508","ssotor","  1"
"3509","dajegove318","  1"
"3511","sacandochispa","  1"
"3514","janitzbitch5","  1"
"3515","rominahenrique4","  1"
"3518","m3aranguiz","  1"
"3520","sebacarcamo","  1"
"3521","munchi40","  1"
"3522","naytun81","  1"
"3524","jorgerubioreyes","  1"
"3528","chaameelaa","  1"
"3530","pancho_mt","  1"
"3531","bastianmorenom","  1"
"3533","lorminia","  1"
"3540","andreaguti_","  1"
"3542","freirinaconcien","  1"
"3544","jotapecanales","  1"
"3545","mariela2770","  1"
"3546","juancarlossalg4","  1"
"3549","alertaislariesc","  1"
"3550","carozuniga","  1"
"3551","relatoscomunes","  1"
"3552","joseundurraga","  1"
"3554","chago_azzurro","  1"
"3555","aravenapm","  1"
"3556","franciscamusic","  1"
"3557","tehanistaiger","  1"
"3559","paula_fd","  1"
"3560","aysendespierta","  1"
"3562","alex_zamorano","  1"
"3563","konnivergara","  1"
"3564","proaltopangue","  1"
"3565","dbobadillad","  1"
"3566","lacutparachile","  1"
"3567","pbecerrap","  1"
"3568","luchopipe91","  1"
"3569","jacamato","  1"
"2","enChileHoy","  0"
"4","andresiyo","  0"
"5","ANDRESVIALP","  0"
"6","porlashusha","  0"
"7","Analuzn","  0"
"8","djaraquemada","  0"
"10","Benggi_Alarcon","  0"
"13","Chik_Pizarro","  0"
"14","dixira","  0"
"16","chikatonal","  0"
