"","user","degree"
"8008","historiador","   6"
"8010","restrinxido","   6"
"8053","danielaboo","   6"
"8078","kenssel_rojas","   6"
"8083","salas234","   6"
"8116","florescatalina","   6"
"8135","narigonsote","   6"
"8172","r_torrealbar","   6"
"8173","marialmazabar","   6"
"8177","milosarniguet","   6"
"8181","aledevalpito","   6"
"8334","v_schuffenegger","   6"
"8465","felipeparadam","   6"
"8492","fran_labrin","   6"
"8502","arqydis","   6"
"8508","idolosalbos","   6"
"8582","mariellines","   6"
"8638","momoubi","   6"
"8688","nachojma","   6"
"8715","karol_lucerov","   6"
"8722","tomalafacultad","   6"
"8736","clausanhueza","   6"
"9042","carluc90","   6"
"9048","doctorabarria","   6"
"9152","_cristobalin","   6"
"23","cristimhs","   5"
"43","felipemillar1","   5"
"89","cocosutto","   5"
"137","mabelpau","   5"
"151","javierzuritag","   5"
"171","rndzvs","   5"
"198","visteycalza","   5"
"210","sonnianavarro","   5"
"228","nenanerd","   5"
"314","fachorodriguez","   5"
"444","barbarelash","   5"
"1115","caroanacona","   5"
"1393","nico_grau","   5"
"1410","lorepenjean","   5"
"1733","quintanadonoso","   5"
"1786","marcoqz","   5"
"2445","gdonoso","   5"
"2760","cibarrag","   5"
"2832","efren_osorio","   5"
"3296","bariii","   5"
"3308","driverosf","   5"
"3429","voycaminando","   5"
"3654","pameyvictoria","   5"
"3766","saqysay","   5"
"4107","andreaprofe","   5"
"4414","gorka_endika","   5"
"4553","romanmuzzi","   5"
"5315","lupelupitav","   5"
"5385","paolavegab","   5"
"5409","entremarycielo","   5"
"5654","secundarios","   5"
"5897","javier_reinaldo","   5"
"6113","nissa_mv","   5"
"7611","pj_cauquenes","   5"
"7773","fcoguerrero_26","   5"
"7777","nicolovergara","   5"
"7869","adanvegaa","   5"
"7887","patriciosaez","   5"
"7897","feusach","   5"
"7907","pepoglatz","   5"
"7949","anaeduc","   5"
"7978","jrochacl","   5"
"8036","cataransuza","   5"
"8174","clarisalgado","   5"
"8217","janitzbitch5","   5"
"8229","thebadgirlstwo","   5"
"8243","vfmunoz","   5"
"8256","nco","   5"
"8260","carlamolinag","   5"
"8308","jpgalicia","   5"
"8322","marciavidela","   5"
"8326","ranciando","   5"
"8361","javguerrao","   5"
"8384","roter21","   5"
"8401","bedemoon","   5"
"8467","movilizatecl","   5"
"8484","hordatoj","   5"
"8583","cs_kratos","   5"
"8586","aapablaza","   5"
"8690","movilizatechile","   5"
"8701","nacho491","   5"
"8772","cepanu","   5"
"8784","mireyaloreto","   5"
"8821","snpalma","   5"
"8836","vaskop","   5"
"8894","twitluegoexisto","   5"
"8901","jiyanez","   5"
"9007","iluminado2011","   5"
"9012","vobiscus","   5"
"9058","libioperez","   5"
"9098","flanifinaldi","   5"
"9156","soycooper","   5"
"9172","al_evanz","   5"
"57","ceaceotres","   4"
"58","alejandroludwig","   4"
"90","patojt","   4"
"107","iwgo","   4"
"113","clrecinos","   4"
"164","vrodrigueznunez","   4"
"286","cristinasanmm","   4"
"301","betamarce","   4"
"333","abalosfelipe","   4"
"426","lolitacullen","   4"
"451","fuentespatricia","   4"
"454","vladitorgua","   4"
"779","pmorrisk","   4"
"1153","leandro_paredes","   4"
"1208","clagoslira","   4"
"1510","allendexxi","   4"
"1568","angitel","   4"
"1646","amigopintor","   4"
"1834","micifuzza","   4"
"1908","marapizarro","   4"
"1961","ali_vero","   4"
"2037","r_cancinoc","   4"
"2073","cibermagda","   4"
"2171","baradit","   4"
"2236","princesitamia_","   4"
"2368","monamala","   4"
"2576","vacuna709","   4"
"2631","marciainostroza","   4"
"2698","asbels","   4"
