"","user","degree"
"259","dondatito","   0"
"260","BuscoPega_","   0"
"262","DonPateador","   0"
"263","YoSeQuien_","   0"
"264","SoloDatos_","   0"
"265","Public02","   0"
"266","ElTelemaniatico","   0"
"267","OReixol","   0"
"269","Franciscoboyd","   0"
"270","Ignacia013","   0"
"271","marcelofonsec14","   0"
"272","trigorosa","   0"
"273","AljandraRios","   0"
"274","CaritaMorena1","   0"
"275","Diegorams_","   0"
"276","RomaCure","   0"
"277","marsalbu","   0"
"278","JuanPablo2907","   0"
"279","El_Genovese","   0"
"281","YAHIR_FRNA","   0"
"282","Leeovergara","   0"
"283","anaforest","   0"
"284","marapizarro","   0"
"285","JavieraCMeneses","   0"
"286","Noctunia","   0"
"287","REnriqueTorres","   0"
"288","OkaWacho","   0"
"290","claudiomunozr","   0"
"291","alonsogonzalez_","   0"
"292","alecelish","   0"
"293","aquilodran68","   0"
"294","Natalia_Jotave","   0"
"295","RadioCCP","   0"
"296","filo_del_vilago","   0"
"297","JuliodelCentro","   0"
"298","ConceTV","   0"
"300","omartorressoto","   0"
"301","ElTopoObrero","   0"
"302","nebadon1133","   0"
"303","juanignacio_kmz","   0"
"304","SindicatoArauco","   0"
"305","Est_paraVencer","   0"
"306","Mherrerasanchez","   0"
"307","jimmy_veloso","   0"
"308","Esteban_Ignaxio","   0"
"309","fesimctc","   0"
"310","canal6uchile","   0"
"311","Sanndy_Infante","   0"
"312","pabloquipainao","   0"
"313","fcoandres87","   0"
"314","MagdaPerezAreu","   0"
"315","miryamce","   0"
"316","raffrod","   0"
"317","Joakoeguren","   0"
"319","fkastro","   0"
"320","mario_ramon","   0"
"321","PapUkio","   0"
"323","Nalifu","   0"
"324","NicolasPimentel","   0"
"325","Estafados_CORFO","   0"
"326","mapkov","   0"
"327","BandaConmocion","   0"
"328","emi_tbt","   0"
"329","LEOPARD1232008","   0"
"330","etrnament1986","   0"
"331","DieLudwig","   0"
"332","f__mora","   0"
"333","mortrivo","   0"
"334","fcofariasm","   0"
"335","Magov25","   0"
"336","Lapintanahoy","   0"
"337","BobadillaAbel","   0"
"338","creepincita","   0"
"339","susanaaliste","   0"
"341","S_ZentenoGatica","   0"
"342","Highlander2510","   0"
"343","FskAc","   0"
"344","pablacampos","   0"
"345","espejo_tv","   0"
"346","Contimasque","   0"
"347","Cerastide","   0"
"348","Quetralco_","   0"
"349","carlosdelnortee","   0"
"350","MagallyAvila","   0"
"351","cpulgarpinaud","   0"
"352","Naho_ffs","   0"
"354","Luismartinez_h","   0"
"355","Mengana_","   0"
