"","user","degree"
"252","elacarioca","  0"
"253","consueloeloelo","  0"
"254","musiCamiloVega","  0"
"256","PepeGodinez","  0"
"257","blackDJwhite","  0"
"258","braianvb","  0"
"259","avidalc","  0"
"260","PONCEDELVALLE","  0"
"261","mmuozc","  0"
"262","PCheuquepal","  0"
"263","Santander_robin","  0"
"264","dru_rosso","  0"
"265","Javiera_Aracena","  0"
"266","Danielaparece","  0"
"267","hernanver","  0"
"268","profccnn","  0"
"269","nicoghost","  0"
"270","indignadapiola","  0"
"271","rojillo78","  0"
"272","FelipeAraos","  0"
"274","jennygahan","  0"
"276","PanchoLatorreP","  0"
"277","Cnilosaint","  0"
"278","briverosg","  0"
"279","encontrandora","  0"
"280","FGblaugrana","  0"
"281","juan_itoAndres","  0"
"282","krlosharo","  0"
"283","jvosorno","  0"
"285","reynaldo_parra","  0"
"286","Pulkoche","  0"
"287","agarciagv","  0"
"288","nombreapellidez","  0"
"289","alecelish","  0"
"290","Kamako_","  0"
"291","yomesumo","  0"
"292","Robertoeddy","  0"
"293","ambient_all_org","  0"
"294","lore_burgos","  0"
"295","andre_eb","  0"
"296","ElaSalinas","  0"
"297","A_Scabini","  0"
"298","YanetCataldo","  0"
"299","Elrojo76","  0"
"300","SalvadorYez","  0"
"302","taismarvi","  0"
"303","PuenteCleta","  0"
"304","ruciakiki","  0"
"306","MDR14CC","  0"
"307","NoamTitelman","  0"
"308","danielaboo","  0"
"309","sociablepo","  0"
"310","Pamsita2011","  0"
"311","miguelsoffia","  0"
"312","paznaser","  0"
"313","cmelendes","  0"
"314","alvaropozo","  0"
"315","camilahidalgoa","  0"
"316","lasinvoz","  0"
"317","feffarodriguez","  0"
"318","margamarcha","  0"
"319","nicooyanez","  0"
"320","releasedphinx","  0"
"321","Feuc","  0"
"322","jpablo777","  0"
"324","juacohormazabal","  0"
"325","COBRESAL","  0"
"326","mariano_campos","  0"
"327","IgnacioTorresG","  0"
"328","HNavarreteT","  0"
"329","JaiBriones","  0"
"330","enChileHoy","  0"
"331","AirePuroValpo","  0"
"332","ebcl","  0"
"333","xGlamAmazonx","  0"
"334","raurios","  0"
"335","arteutil","  0"
"336","nicobipo_rivera","  0"
"337","tontograve","  0"
"338","CAV11","  0"
"339","Anitacantante","  0"
"340","crisgoya","  0"
"341","maryslgq","  0"
"342","FEUV_Stgo","  0"
"343","ConesChile","  0"
"344","Ginocastelli","  0"
"345","DonJonasAcid","  0"
"346","El_Ciudadano","  0"
"347","alioshak","  0"
