"","user","degree"
"1","Robcar01","  0"
"2","RicardoMotaL","  0"
"4","VzlaEstudiante","  0"
"5","EluinG","  0"
"7","Lumos2008","  0"
"8","Yorkshire12345","  0"
"9","JEVC60","  0"
"16","bettyMV","  0"
"17","MICarratu","  0"
"18","_YoSoyMel","  0"
"19","UGUELO","  0"
"24","alejandradallas","  0"
"25","FranitaAravena","  0"
"26","RAIDNED","  0"
"27","jmartinez_a","  0"
"28","nizamargaret","  0"
"29","Anttrago","  0"
"30","Martinoalbert","  0"
"31","maestratuya","  0"
"32","joyanez","  0"
"33","CataSuarezT","  0"
"34","MaximoFrancisco","  0"
"35","carla_alvarez","  0"
"37","rheger","  0"
"38","Sicnar","  0"
"39","josetapiarojas","  0"
"40","cristobal1219","  0"
"43","Isidora","  0"
"44","JaimeZamorano01","  0"
"47","DanielCastell","  0"
"48","AledeValpito","  0"
"52","Marce_Sp","  0"
"53","_Loreto_Lobos_","  0"
"54","NutriMarce_","  0"
"56","JairBravoArenas","  0"
"57","gonzo_sandoval","  0"
"62","elibertaria","  0"
"63","BustosMeza","  0"
"64","Movilizatecl","  0"
"66","FraniBelen","  0"
"67","JuanPablo152","  0"
"68","PanxoTresPecas","  0"
"69","PeluFloyd","  0"
"70","kaytherin","  0"
"71","elxshiko2011","  0"
"72","Salas234","  0"
"73","Sebix_ultra_p","  0"
"74","Galateasan","  0"
"76","VivianYael","  0"
"77","JavierBiglia","  0"
"78","neoklau","  0"
"80","Pelaomeneses","  0"
"81","ChileAzulyVerde","  0"
"83","FranciscoLizam1","  0"
"84","Geraldkurt","  0"
"85","Elcaarlooz","  0"
"86","Rene_Barra3","  0"
"87","FuentesEs","  0"
"88","MovilizateChile","  0"
"90","Checho_Morales","  0"
"91","juamoya31","  0"
"93","Saint_Dubois","  0"
"96","wikenferd1","  0"
"97","ItsFernandaTrev","  0"
"98","CamilaEdithC","  0"
"101","fcoarteaga","  0"
"105","LadyDranBazar","  0"
"106","blukar","  0"
"108","haroldwistuba","  0"
"109","cinthia_soria_","  0"
"110","Martingnacio318","  0"
"112","nmaureir","  0"
"113","MafeMarquez1","  0"
"117","Valezka38","  0"
"118","MacaSilvaI","  0"
"119","Nathydechile","  0"
"120","DanielFigueroaP","  0"
"121","francosabat","  0"
"123","Noticias_12","  0"
"124","yosvalcepeda","  0"
"125","FelipeMendoza09","  0"
"126","filmavideo","  0"
"127","MatreraEnPie","  0"
"128","Maria_sm95","  0"
"129","MartaNavarro2","  0"
"130","Asamblea_Parla","  0"
"131","Alguna_opinion","  0"
"133","victorvargass","  0"
"134","JR_jimenes","  0"
"135","GenesysGP","  0"
"136","byrongMSC","  0"
"137","Giovanna_moreno","  0"
"138","SamyRivas","  0"
"139","ManuelRussian","  0"
"141","Maturinaldia","  0"
"142","mampvg","  0"
"143","ATOIDI88","  0"
"144","gilbertino43","  0"
"145","CCS24h","  0"
"146","leonardoccon","  0"
"147","BetoHernandez88","  0"
"148","TrafficMonagas","  0"
"149","wilmerleo","  0"
"150","gabriel_gabo87","  0"
"151","CJFariasL","  0"
"152","Gbastidas","  0"
"153","InesMP","  0"
"154","gabybuada","  0"
"155","Im_Otikalop","  0"
"156","ZDANIELA1","  0"
"157","csosa1983","  0"
"158","angelfuentesl","  0"
"159","MirniaT","  0"
"160","CuchySoyYo","  0"
"161","leayala62","  0"
"162","Goldinita","  0"
"163","josuegabriel","  0"
"164","PlanetaGaby","  0"
"165","Elpolaco11","  0"
"166","PERIKLEAF","  0"
"167","NoticiasenVZLA","  0"
"168","Arturo181","  0"
"169","ivon_ponce","  0"
"170","LUISHERRERAUC","  0"
"171","ElenitaPrez","  0"
"172","AnitaAhijado","  0"
"173","Rev_Int_RRPP","  0"
"174","isarm82","  0"
"175","RoderickNavarro","  0"
"176","OswaldoVivenes","  0"
"177","KAPPALFA73","  0"
"178","AmilKr_Guti","  0"
"179","thaisalemg","  0"
"180","Verdugini","  0"
"181","arochamarlis","  0"
"182","jesustoyo","  0"
"183","ReinaldoValera","  0"
"184","MariCastrillo","  0"
"185","SalvaBenasayag","  0"
"186","lesiavalera","  0"
"187","Nell_mar","  0"
"188","Noxxxpheratus","  0"
"189","solvzla","  0"
"190","landaetah","  0"
"191","HERMANJ29","  0"
"192","elizaraujo","  0"
"193","caricari86","  0"
"195","DinoraBelloM","  0"
"196","adriana_cuenca","  0"
"197","ChelyDiazR","  0"
"198","anelriv","  0"
"199","vaneclw","  0"
"200","cejotanex","  0"
"201","LuchaDeTodos","  0"
"202","Jalp1986","  0"
"203","marielmendozae","  0"
"204","Canoero04","  0"
"206","ipiccinini","  0"
"207","DIOSITA50","  0"
"208","Info_Vzla","  0"
"209","correydilo","  0"
"210","marlenherbert","  0"
"211","AnaMachado95","  0"
"212","yaseniajosefina","  0"
"213","ProtestaMilitar","  0"
"214","ovarioV","  0"
"215","omitaMMS","  0"
"218","elvengador_11","  0"
"219","gordaara","  0"
"220","Marlene_Gil","  0"
"221","CyC1969","  0"
"222","chelomg","  0"
"224","jaarubio","  0"
