"","user","degree"
"354","macaarcoiris","  0"
"355","canal_chile","  0"
"356","chiniwiz","  0"
"357","jpverdejo","  0"
"358","camilacirco","  0"
"359","lunaeyzaguirre","  0"
"360","yoopinopino","  0"
"361","lanatydel8","  0"
"362","monoprimaso","  0"
"363","maxrc","  0"
"364","ejimenezbravo","  0"
"365","KenaLorenziniL","  0"
"366","Carolnauta","  0"
"367","prensaPS","  0"
"368","jmjarry","  0"
"369","raulpinto","  0"
"370","margamarcha","  0"
"371","OscuroSer","  0"
"372","tebross","  0"
"373","gsalinas74","  0"
"374","Tefitefitefi","  0"
"375","EntreRender","  0"
"376","ConfeSuiza2012","  0"
"377","andresoyanedel","  0"
"378","sammy_evil","  0"
"379","chaameelaa","  0"
"380","Rolaah","  0"
"381","jsillard","  0"
"382","PlanetaEscorts","  0"
"383","rotaconplata","  0"
"384","chutulux","  0"
"385","Lobo_cl","  0"
"386","KevinAlbornozD","  0"
"387","lavivip","  0"
"388","bln_selkiz","  0"
"389","pazjones","  0"
"390","lorenz2205","  0"
"392","kekinha_s","  0"
"393","MuxelInTheHouse","  0"
"394","JotaNorambuena","  0"
"395","V_InuSubversiva","  0"
"396","jchainss515o","  0"
"397","lafibradei","  0"
"398","moni__K","  0"
"399","henrymiller54","  0"
"401","phuenchu","  0"
"402","DiegoICP","  0"
"403","angitel","  0"
"404","sarmiento510","  0"
"405","sebapuz","  0"
"406","Jano_RC_PS","  0"
"407","HansAranda","  0"
"408","Nanobottt","  0"
"409","artescristian","  0"
"410","pantxus","  0"
"412","mnldq","  0"
"413","L_Mancilla","  0"
"414","nga2043","  0"
"415","Anngie_cJ","  0"
"416","clausamon","  0"
"417","Miguelehidalgo","  0"
"418","Oavilasj","  0"
"419","Carla_Amtmann","  0"
"420","Teatrista_","  0"
"421","micaelalobos","  0"
"422","claudisimaMC","  0"
"423","MikelRaco","  0"
"424","glealmigueles","  0"
"425","aliritabonita","  0"
"426","elsebafredes","  0"
"427","Javierafb","  0"
"428","Carlo_Guerrer0","  0"
"429","Activistacultur","  0"
"430","Panchi79","  0"
"431","Danae_Krichna","  0"
"432","camiscapini","  0"
"433","CamilapazANTOF","  0"
"434","_Blue__Rose","  0"
"435","Aguilatop","  0"
"436","DaNiiiThooo","  0"
"437","MaurenLlanos","  0"
"438","master_schileno","  0"
"439","JoseRuminao","  0"
"440","immortaliis","  0"
"441","cgholtzmann","  0"
"442","AngitaOlguin","  0"
"444","GeoFragma","  0"
"445","n_melladoc","  0"
"446","PauloMonsalve","  0"
"447","mixsodareloaded","  0"
"448","enChileHoy","  0"
"449","felolagos","  0"
"450","chuckberry29","  0"
"451","Tubolruben","  0"
"452","rojasoblada","  0"
"453","maticors","  0"
"454","glopri_","  0"
"455","amnistiauruguay","  0"
"456","agonzalezide","  0"
"457","PefaurMiguel","  0"
"458","machecampos","  0"
"459","paulaagurto2","  0"
"460","neogalo","  0"
"461","aabupa","  0"
"462","Devenido","  0"
"463","sebafarfans","  0"
"464","Gabo_MndezS","  0"
"465","sfariasi","  0"
"466","pvasquezq","  0"
"467","gab000","  0"
"468","panchi_up","  0"
"469","Cristian_Arauco","  0"
"470","Brendizvargas","  0"
"471","gchaconj","  0"
"472","sebita_seba","  0"
"473","Marce_Castro_B","  0"
"474","eLsekuaz","  0"
"475","yaniauth","  0"
"476","PaulaSolisB","  0"
"477","Clofida","  0"
"478","tacopatagonia","  0"
"479","Elkan76","  0"
"480","rmasad","  0"
"481","mabelunga","  0"
"482","Cloteada","  0"
"483","_hexagram_","  0"
"484","a_fedo","  0"
"485","FRosasC","  0"
"486","barrerakristian","  0"
"487","mafrancontreras","  0"
"488","KarlosOlivarez","  0"
"489","claum_dis","  0"
"490","gabydechile","  0"
"491","fabiancastrog","  0"
"492","raulyniz","  0"
"493","panchajlv","  0"
"494","Eva_azulita","  0"
"495","rodolfoofs","  0"
"496","3ryk","  0"
"498","Loreto_Carcamo","  0"
"499","gigis2010","  0"
"500","tereelimontero","  0"
"501","CorazondeGuinda","  0"
"502","panchodonosorui","  0"
"503","marianoasecas","  0"
"504","jaimearuizc","  0"
"506","titohorton","  0"
"507","dhirak","  0"
"508","MukesanKoldowik","  0"
"509","PobreChancho","  0"
"510","clauxvargas","  0"
"511","Camilaji","  0"
"512","Gastdelaveau","  0"
"513","mario2do","  0"
"514","DiStrawberry","  0"
"516","Despiertafest","  0"
"517","ObservatorioC","  0"
"518","marapizarro","  0"
"519","BandaConmocion","  0"
"520","dkingsphoto","  0"
"521","melillanpanxo","  0"
"522","ElpueblodeChile","  0"
"523","Elba_lf","  0"
"524","eugenioquintana","  0"
"526","ELJM2","  0"
"527","El_Genovese","  0"
"528","AndreaVegaOpazo","  0"
"529","mariogiannetti","  0"
"530","JuanVilamitjana","  0"
"531","ivanvega2","  0"
"532","delosarcan","  0"
"533","ROITA_","  0"
"534","xikonelson_91","  0"
"535","PeralesCandanga","  0"
"536","alejlou","  0"
"537","catilio_adc","  0"
"538","ChikAspie","  0"
"539","GonzaloLarenas","  0"
"540","Klaudioz","  0"
"541","sebalay","  0"
"542","cpulgarpinaud","  0"
"543","elizecs","  0"
"544","caperucitafatal","  0"
"545","faveranga","  0"
"546","fkastro","  0"
"547","Alejandraupsss","  0"
"548","_MariaJoseS_","  0"
"549","QuedaMenos","  0"
"550","fvarela07","  0"
"551","tanita_iqq","  0"
"552","GStaAna","  0"
"553","eliperiodista","  0"
"554","CarteraDeAgua","  0"
"555","AnaAmancay","  0"
"556","Ware_02","  0"
"557","helenaherting","  0"
"558","enemigo_masas","  0"
"559","valdes_moni","  0"
"560","PsMacarena","  0"
"561","carolpohlhammer","  0"
"562","silvicultrix","  0"
"563","Nor_euge","  0"
"564","Hralliman","  0"
"565","Buguenojpg","  0"
"566","Ibenn","  0"
"567","ivanguzmanc","  0"
"568","acevg","  0"
"569","yasnasaez","  0"
