"","user","degree"
"2306","fmameli","  1"
"2307","jorgestreecto","  1"
"2309","kairuz911","  1"
"2311","wilson_f_c","  1"
"2313","gary_soto","  1"
"2316","nelsonjara","  1"
"2317","m_lorca","  1"
"2318","pr1mer","  1"
"2320","darwinalarcon","  1"
"2322","edisonorellanar","  1"
"2325","micaelalobos","  1"
"2326","emcxx1","  1"
"2328","dannyvaldess","  1"
"2330","carolinarayen","  1"
"2331","damiatron","  1"
"2334","cecilia_suarez","  1"
"2337","fuck_hector","  1"
"2338","caro_espina","  1"
"2340","entezell","  1"
"2341","araya_alejandro","  1"
"2342","asanchezs","  1"
"2344","ettas","  1"
"2345","conirk","  1"
"2347","brokendelusion","  1"
"2348","corruptionchile","  1"
"2349","muriatico","  1"
"2353","purotito","  1"
"2354","gato_de_tejado","  1"
"2356","solesarasua","  1"
"2359","valentinaizq","  1"
"2360","sarella_conley","  1"
"2361","aasv_","  1"
"2362","yakitomoya","  1"
"2364","kasiris2010","  1"
"2365","jedomm","  1"
"2367","alipori","  1"
"2368","franelacanela","  1"
"2369","camilabarrosxd","  1"
"2370","winrot","  1"
"2371","memo_ps","  1"
"2372","jfyksj","  1"
"2373","laku_86","  1"
"2374","cperezdiaz","  1"
"2375","fcasastejeda","  1"
"2377","__csc","  1"
"2381","enriquez_acr","  1"
"2382","sinakenvivo","  1"
"2387","crojasjara","  1"
"2388","polyn_jara","  1"
"2389","floro_ceballos","  1"
"2393","juanitolechuga","  1"
"2394","joasssko","  1"
"2396","gabytruffello","  1"
"2397","monserratandrea","  1"
"2398","sita_mini","  1"
"2399","jaimevaldivia","  1"
"2401","kawesqar_","  1"
"2405","victorialenka","  1"
"2406","masofialopez","  1"
"2407","jaime_chk","  1"
"2415","paugutie","  1"
"2416","acdelaj","  1"
"2419","mondacalex","  1"
"2423","mgaldame","  1"
"2424","h3rnaldo","  1"
"2425","jc_mob","  1"
"2427","publimetrochile","  1"
"2428","cristian_m3nd3z","  1"
"2429","yaoxz","  1"
"2430","puentezue","  1"
"2433","vfvjans","  1"
"2434","rkonow","  1"
"2436","clauditashi","  1"
"2437","gmontalbetti","  1"
"2438","rodrigogarayr","  1"
"2439","griverosf","  1"
"2440","youngvictoria16","  1"
"2441","valeskanaranjo","  1"
"2443","alexflorese","  1"
"2444","htramon","  1"
"2446","mavillal","  1"
"2449","javierpajaro","  1"
"2451","sukealo","  1"
"2452","cacerolachilena","  1"
"2454","fabrega10","  1"
"2456","ftagles","  1"
"2459","lmarielv","  1"
"2460","djmiguelato","  1"
"2462","_meza","  1"
"2463","ultracargado","  1"
"2464","oratisimo","  1"
"2467","ceciliasilval","  1"
"2470","karinabrevis","  1"
"2471","kalabaeza","  1"
"2472","rodrigoalcainop","  1"
"2475","dafcarolina","  1"
"2477","barryjuait","  1"
"2478","lneculman","  1"
"2479","alezunigad","  1"
"2480","carrillot","  1"
"2482","fariseo23","  1"
"2483","joessiac","  1"
"2485","koriotoseba","  1"
"2486","im_allie","  1"
"2491","titoaed0","  1"
"2492","fdoriveram","  1"
"2493","efeuno1","  1"
"2494","joseo","  1"
"2497","radiobembasound","  1"
"2498","utudragon","  1"
