"","user","degree"
"396","cancanela","  0"
"397","Dionisiaka","  0"
"398","karenciitax","  0"
"399","mcarcol","  0"
"400","alitasugoi","  0"
"401","FuckYouPleasee","  0"
"402","MatiuFocker","  0"
"403","andres_ibanez","  0"
"404","masantibanez","  0"
"405","hujimene","  0"
"406","Soyshuerloca","  0"
"407","Movilizatecl","  0"
"409","SebastianWao","  0"
"410","Camy_Anto","  0"
"411","mpereztrujillo","  0"
"412","s0riita","  0"
"413","jlgallardo","  0"
"415","MovilizateChile","  0"
"416","editorcnps","  0"
"418","Martinezebestia","  0"
"419","Jorge_betanzo","  0"
"420","fampago","  0"
"421","DonJoost","  0"
"422","VictoriaT98","  0"
"423","NotMonEy","  0"
"424","4_souls","  0"
"425","cujoofking","  0"
"426","marioasis","  0"
"427","nacho_nv","  0"
"428","el_pe","  0"
"429","Glaedor","  0"
"430","FroykValentyne","  0"
"431","MefistofelesF","  0"
"432","roberojas18","  0"
"433","AsambleaNuble","  0"
"434","AshtrayHeartUK","  0"
"435","ReportesUrbanos","  0"
"436","Alen_Daniel","  0"
"437","AricaNoticias","  0"
"438","SrtaSepulveda","  0"
"439","alfonsogc","  0"
"440","krizkazema","  0"
"441","elektropajo","  0"
"442","javchuelomagico","  0"
"443","estudiantesem","  0"
"445","LorettoUC","  0"
"446","R_ALISON","  0"
"447","Enrique_Cadiz","  0"
"448","klaudi0o","  0"
"449","gsaavedrajs","  0"
"450","nivillalobos","  0"
"451","SolCastroCorral","  0"
"453","JavierFigueroaP","  0"
"454","simplementekuky","  0"
"455","IzquierdaTuit","  0"
"456","snorte","  0"
"457","pmorrisk","  0"
"458","ciudadano2020","  0"
"459","ShiryPaAnk","  0"
"460","Gegitaa","  0"
"461","lissve","  0"
"462","paula_lq","  0"
"463","OposicionJoven","  0"
"464","chrisschmauck","  0"
"465","SantanderFelipe","  0"
"466","AnahiMena","  0"
"467","kar3n_almachile","  0"
"468","marcschfi","  0"
"469","el_cubano","  0"
"471","luchostein_cl","  0"
"472","zorrotapatio","  0"
"473","Ariella_Fuentes","  0"
"474","marceloquiroz","  0"
"475","estefwhat","  0"
"476","jozunigap","  0"
"477","ispgg","  0"
"478","edosoguz","  0"
"479","Franhernan","  0"
"480","nitraxis","  0"
"481","CR_Cantarero","  0"
"482","DavodVasquez","  0"
"483","Jonathonismajo","  0"
"484","primoya","  0"
"485","navis_paper","  0"
"486","Bastiandeth","  0"
"487","Sol_Ale1980","  0"
"488","HCarrasko","  0"
"489","pinturitap","  0"
"490","GonzaloLarenas","  0"
"491","NikoManc","  0"
"492","CamiSandoval","  0"
"494","CatalinadelPozo","  0"
"495","Camilo_Barros","  0"
"496","_NoToy","  0"
